,index,CLEANED REASON,REASON,AVG SCORE,TO USER ACCOUNT,DATE,category
6270,222,improv ipf server ,For their improvement on ipfs server ,2.97,MoeShehab#3487,2022-05-11T22:00:00.000Z,
6271,223,push though retroactive givback ,for pushing though retroactivee givbacks ,0.87,divine_comedian#5493,2022-04-20T22:00:00.000Z,
6272,224,solv ipf server issu ,for solving IPFS server issues ,2.97,MoeShehab#3487,2022-05-11T22:00:00.000Z,
6273,225,amaz job present crypto giveth fro onlin ,for doing an AMAZING job presenting crypto & giveth at FRO online ,27.0,Melody - AFK#8503,2022-04-20T22:00:00.000Z,
6274,226,make givfarm even clear respons ,for making GIVfarming even more clear and responsive! ,34.0,Carlos096#8712,2022-04-18T22:00:00.000Z,
6276,228,great job verif ,for doing a great job in verification ,23.1,Nikola Creatrix#5026,2022-04-27T22:00:00.000Z,
6285,237,also meetup rari 🙂 ,for also all the meetups about Rari! 🙂 ,6.17,Yass#3392,2022-05-11T22:00:00.000Z,
6293,245,effort retroact givback ,For His effort on retroactive givbacks ,1.13,divine_comedian#5493,2022-04-20T22:00:00.000Z,
6294,246,plough retroact givback reconcili home stretch ,"for ploughing through the Retroactive GIVbacks reconciliation, on the home stretch now ",1.13,divine_comedian#5493,2022-04-18T22:00:00.000Z,
6295,247, ubipromot water pool parti excit made happen ,@UBIpromoter for the WATER pool party - excited to have made this happen! ,27.0,gabi,2022-05-04T22:00:00.000Z,
6296,248,idea contribut structur backend new servic ,For their ideas and their contributing for structure of backend and new services ,23.8,Carlos096#8712,2022-04-20T22:00:00.000Z,
6297,249,fix ipf issu ,for fixing IPFS issue. ,29.67,MoeShehab#3487,2022-05-11T22:00:00.000Z,
6301,253,great strategi session ,for the great strategy session ,2.27,Rainer#4613,2022-04-20T22:00:00.000Z,
6302,254,paramater regen pool ,for paramaterizing the regen pool ,23.1,karmaticacid#1218,2022-05-04T22:00:00.000Z,
6307,259,maint improv givback calcul script ,for mainting and improving the givbacks-calculation scripts ,22.43,mohammad_ranjbar_z#2709,2022-04-27T22:00:00.000Z,
6308,260,help parameter regen pool get thing launch asap ,for helping parameterize the regen pool so we can get this thing launched asap! ,3.67,Giantkin#8403,2022-05-05T22:00:00.000Z,
6310,262,devvinbg coordinbaitinbg pushinbg variou part cult eth regenbfarm ,"for devvinbg, coordinbaitinbg & pushinbg various parts of CULT/ETH regenbfarm ",19.73,mateodaza#3156,2022-05-11T22:00:00.000Z,
6313,265,paramater regen pool ,for paramaterizing the regen pool ,3.67,Giantkin#8403,2022-05-04T22:00:00.000Z,
6315,267,push forward parametr regen pool ,for pushing forward the parametrization of the regen pool ,20.17,Giantkin#8403,2022-05-04T22:00:00.000Z,
6316,268,investig donat problem public profil ,For investigating the donations problem on public profile ,36.67,Carlos096#8712,2022-05-04T22:00:00.000Z,
6320,272,push forward regen pool parameter ,for pushing forward on regen pool parameterization ,2.97,Giantkin#8403,2022-04-27T22:00:00.000Z,
6323,275,push forward rari pool parametr ,for pushing forward on the rari pool parametrization ,26.47,Giantkin#8403,2022-04-27T22:00:00.000Z,
6324,276,review script help activ sentri account better monitor infrastructur fight sick get well soon man😎 ,"for reviewing my script, helping in activating Sentry account to better monitor our infrastructure, while fighting through his sickness (Get well soon my man😎 ) ",36.67,Carlos096#8712,2022-04-27T22:00:00.000Z,
6328,280,top account hr role propos ,"for being on top of accounts, HR and role proposals ",3.13,freshelle#9882,2022-05-04T22:00:00.000Z,
6329,281,vote remind ,for vote reminders ,4.67,divine_comedian#5493,2022-05-04T22:00:00.000Z,
6331,283,wonder care soul great sync meet 🤩 ,"for being a wonderful caring soul, and having a great sync meeting 🤩 ",14.33,freshelle#9882,2022-05-05T22:00:00.000Z,
6332,284,remind us sign multisig ,for reminding us to sign the multisig. ,3.13,divine_comedian#5493,2022-05-05T22:00:00.000Z,
6334,286,alway find time give guidanc stuff around ,for always finding the time to give some guidance with all the stuff he has around ,16.0,"Griff (💜,💜)#8888",2022-04-20T22:00:00.000Z,
6335,287,best dao ,for being the best at DAOing!! ,14.33,karmaticacid#1218,2022-05-04T22:00:00.000Z,
6336,288,thought provok way pursu collab along giveth journey ,for thought provoking ways to pursue collabing along the Giveth journey. ,16.0,karmaticacid#1218,2022-04-19T22:00:00.000Z,
6337,289,contribut valuabl content massiv giveth onboard document new contributor ,for contributing valuable content to our massive Giveth onboarding document for new contributors. ,16.0,freshelle#9882,2022-05-05T22:00:00.000Z,
6338,290,allway explain everyth spanish 🙂 ,for allways explain me everything in spanish 🙂 ,14.33,karmaticacid#1218,2022-05-04T22:00:00.000Z,
6339,291,great idea advic accross giveth ecosystem ,for having great ideas & advice accross the Giveth ecosystem ,13.33,"Griff (💜,💜)#8888",2022-04-27T22:00:00.000Z,
6341,293,make givfarm even clear respons ,for making GIVfarming even more clear and responsive! ,16.0,markop#2007,2022-04-18T22:00:00.000Z,
6343,295,hr support kindli remind role propos ,for the HR support and kindly reminding me about y role proposal ,5.1,freshelle#9882,2022-05-04T22:00:00.000Z,
6344,296,superstar overal help ,for being a superstar and being overall helpful ,14.33,karmaticacid#1218,2022-04-27T22:00:00.000Z,
6345,297,push role propos thank ,for pushing me through the Role proposal Thanks!! ,7.77,freshelle#9882,2022-05-05T22:00:00.000Z,
6348,300,get back regen farm smart contract part ,for getting back and do regen farm smart contracts part. ,2.47,Amin#2164,2022-05-11T22:00:00.000Z,
6349,301,awesom dev team ,for being an awesome dev team! ,13.33,Alireza7612#3020,2022-04-27T22:00:00.000Z,
6350,302,take day god never hear alway deserv ,"for taking a day off, god we never hear this. ALWAYS DESERVED ",14.33,karmaticacid#1218,2022-05-10T22:00:00.000Z,
6353,305,take care regular payment ,For taking care of regular payments ,16.0,"Griff (💜,💜)#8888",2022-04-27T22:00:00.000Z,
6354,306,dev ,devs ,1.9,Ramin#4479,2022-04-27T22:00:00.000Z,
6355,307,coordin arrang role propos ,for coordinating and arranging the role proposals ,5.1,freshelle#9882,2022-05-06T22:00:00.000Z,
6357,309,push forward regen pool parameter ,for pushing forward on regen pool parameterization ,3.9,"Griff (💜,💜)#8888",2022-04-27T22:00:00.000Z,
6359,311,push forward rari pool parametr ,for pushing forward on the rari pool parametrization ,14.1,"Griff (💜,💜)#8888",2022-04-27T22:00:00.000Z,
6360,312,push forward contributor vest issu ,for pushing forward on the contributor vesting issue ,15.0,"Griff (💜,💜)#8888",2022-04-27T22:00:00.000Z,
6362,314,amaz contribut giveth growth doc far ,and for all the amazing contributions to the Giveth growth doc so far! ,19.33,karmaticacid#1218,2022-04-23T22:00:00.000Z,
6364,316,kick role propos process ,for kicking off the role proposal process ,22.77,freshelle#9882,2022-05-04T22:00:00.000Z,
6366,318,amaz releas consist improv ,For their amazing release and consistent improvments ,15.0,Alireza7612#3020,2022-04-20T22:00:00.000Z,
6367,319,push givback vote coordin univ reward distribut ,for pushing GIVbacks votes through & coordinating univ3 rewards distribution ,13.03,divine_comedian#5493,2022-04-27T22:00:00.000Z,
6369,321,test univ pool ,for testing univ2 pool ,6.47,divine_comedian#5493,2022-04-20T22:00:00.000Z,
6372,324, kirch put univ battl bed ,@kirch for putting the univ3 battle to bed ,14.0,Amin#2164,2022-04-26T22:00:00.000Z,
6373,325,help us fix giv economi bug even vocat ,for helping us on fixing giv economy bugs even in vocation ,14.0,Amin#2164,2022-04-27T22:00:00.000Z,
6376,328,review givback donat data fraud ,for reviewing givbacks donation data for fraud ,19.33,"Griff (💜,💜)#8888",2022-05-04T22:00:00.000Z,
6377,329,qa ing giveth galaxi post ,for QA-ing Giveth galaxy post ,5.33,divine_comedian#5493,2022-04-20T22:00:00.000Z,
6380,332, kirch put univ battl bed ,@kirch for putting the univ3 battle to bed ,16.67,divine_comedian#5493,2022-04-26T22:00:00.000Z,
6382,334,test issu creat new one also handl govern ,for testing issues and creating new one! Also handling governance ,4.8,divine_comedian#5493,2022-04-27T22:00:00.000Z,
6385,337,make dapp better better everi day ,For making dapp better and better every day ,24.33,Ramin#4479,2022-04-27T22:00:00.000Z,
6386,338,make dapp better better everi day ,For making dapp better and better every day ,15.67,Alireza7612#3020,2022-04-27T22:00:00.000Z,
6387,339,commun support ,for community support ,14.67,ahmad#7204,2022-05-04T22:00:00.000Z,
6389,341,best team mate ,for being the best team mates ,5.47,Carlos096#8712,2022-04-27T22:00:00.000Z,
6390,342,wrap retroact givback review ,for wrapping up the retroactive givbacks review ,15.67,freshelle#9882,2022-04-27T22:00:00.000Z,
6391,343,best team mate ,for being the best team mates ,15.67,Alireza7612#3020,2022-04-27T22:00:00.000Z,
6397,349,everyon param parti angel vault ,and everyone who has been in the in the param party of the angel vault ,7.13,Yass#3392,2022-05-04T22:00:00.000Z,
6398,350,alway avail readi help ,for always being available and ready to help ,15.67,geleeroyale#3228,2022-05-04T22:00:00.000Z,
6399,351,everywher creat pr improv frontend ,for being everywhere and creating PRs for improving frontend ,17.33,divine_comedian#5493,2022-04-20T22:00:00.000Z,
6400,352,giveth connect initi love ,for the Giveth Connect initiative! loving it ,7.13,ClaraZi#5313,2022-04-20T22:00:00.000Z,
6403,355,support local costa rica get web bring giveth ecosystem ,for supporting locals in costa rica to get into web3 & bringing them into the Giveth ecosystem ,1.57,Danibelle the Uno and Only#6791,2022-05-04T22:00:00.000Z,
6404,356,consist give support review code push best 😎 ,for consistently giving support and reviewing code and pushing for the best 😎 ,15.67,Amin#2164,2022-04-20T22:00:00.000Z,
6405,357,advic motiv ,"for being there for advice, and motivation ",15.67,geleeroyale#3228,2022-04-16T22:00:00.000Z,
6407,359,insan test featur handl govern meet ,for insane testing of features and handling governance meetings! ,7.13,divine_comedian#5493,2022-04-20T22:00:00.000Z,
6408,360,great effort take bridg web  amaz featur support natur system costa rica ,for the great effort she is taking to bridge the Web 3 amazing features to support natural systems in Costa Rica ,15.67,Danibelle the Uno and Only#6791,2022-04-27T22:00:00.000Z,
6410,362,warm welcom team orient support ,"for the warm welcomes, team orientation, and support. ",15.67,hanners717#2022,2022-05-10T22:00:00.000Z,
6413,365,document spanish explain offramp method mexico use support project mexico get access fund 😃 ,"for his document in Spanish explaining offramp method for Mexico, which will be used to support projects in Mexico to get access to their funds 😃 ",20.0,Cotabe#4096,2022-04-18T22:00:00.000Z,
6414,366,miafor creat contributor onboard guid dani review rememb 🙌 ,miafor creating the Contributor Onboarding guide.. Dani just reviewed and remembered it 🙌 ,14.67,MiA,2022-05-06T22:00:00.000Z,
6415,367,stay super late day make water token lp ,for staying up super late the other day to make the $WATER token LPs ,20.0,0xJoshua | Opolis | RainbowRolls,2022-05-04T22:00:00.000Z,
6421,373, ubipromot water pool parti excit made happen ,@UBIpromoter for the WATER pool party - excited to have made this happen! ,2.0,0xJoshua | Opolis | RainbowRolls,2022-05-04T22:00:00.000Z,
6423,375,paramater regen pool ,for paramaterizing the regen pool ,18.33,Yass#3392,2022-05-04T22:00:00.000Z,
6425,377,help parameter regen pool get thing launch asap ,for helping parameterize the regen pool so we can get this thing launched asap! ,2.0,Yass#3392,2022-05-05T22:00:00.000Z,
6430,382,put togeth content buddi review holyyyy ,for putting together all the content for buddy reviews holyyyy ,15.93,freshelle#9882,2022-04-18T22:00:00.000Z,
6431,383,contribut apig help admin panel ,For contributing on apiGive and help on admin panel for it ,18.33,fateme_ghasemi,2022-05-04T22:00:00.000Z,
6432,384,last minut crunch get univ reward ,for last minute crunching to get univ2 rewards out ,21.0,mohammad_ranjbar_z#2709,2022-04-27T22:00:00.000Z,
6433,385,insan test ,for insane testing ! ,18.33,divine_comedian#5493,2022-04-17T22:00:00.000Z,
6434,386,great version    known easter updat tast like bar chocol seem like quick rabbit ,for having this great version. **2.0.3**known as * Easter Update* tastes like a bar of chocolate and seems like a quick rabbit. ,18.33,Alireza7612#3020,2022-04-17T22:00:00.000Z,
6435,387,help onboard struggl project ,for her help in onboarding a struggling project ,14.43,ClaraZi#5313,2022-05-04T22:00:00.000Z,
6437,389,gather alway tri get best effort team maintain app success ,"for being the gatherer, and always trying to get the best effort from the team to maintain our app for success. ",18.33,MoeNick#1374,2022-04-27T22:00:00.000Z,
6438,390,great version    known easter updat tast like bar chocol seem like quick rabbit ,for having this great version. **2.0.3**known as * Easter Update* tastes like a bar of chocolate and seems like a quick rabbit. ,18.33,Ramin#4479,2022-04-17T22:00:00.000Z,
6439,391,amaz dev walk ci cd github action ,for being an amazing dev and walking me through ci-cd github actions! ,12.03,mohammad_ranjbar_z#2709,2022-05-11T22:00:00.000Z,
6442,394,respond fast issu ,for responding fast to issues! ,21.0,mateodaza#3156,2022-05-11T22:00:00.000Z,
6443,395,great hr resourc commun clearli hire open posit offer advic ,"for being a great HR resources, communicating clearly about hiring & open positions & offering advice ",14.7,ahmad#7204,2022-04-27T22:00:00.000Z,
6444,396,amaz energi connect group push forward ,for the amazing energy with the connect group and pushing forward ,18.33,Melody - AFK#8503,2022-04-27T22:00:00.000Z,
6445,397,backend effort ,for all backend efforts they did. ,4.5,mohammad_ranjbar_z#2709,2022-05-11T22:00:00.000Z,
6449,401,make us awar issu websit ,for making us aware of a an issue with the website being down ,16.67,MichellePlur,2022-04-25T22:00:00.000Z,
6450,402,push fast get giv dai pool readi april  ,for pushing fast to get GIV/DAI pool up and ready for April 30 ,25.33,Amin#2164,2022-04-20T22:00:00.000Z,
6451,403,flexibl amaz way deal newcom ,for the flexibility and the amazing way to deal with newcomers. ,18.33,ahmad#7204,2022-04-20T22:00:00.000Z,
6453,405,outlin interconnect area w notion doc giveth connect team ,for outlining interconnected areas w/ notion doc for Giveth connect team. ,16.67,ClaraZi#5313,2022-04-19T22:00:00.000Z,
6456,408,suggest bounti program secur flaw suggest cheaper password manag subscript 🙂 ,"for suggesting a bounty program for security flaws, and suggesting a cheaper password manager subscription 🙂 ",21.0,Giantkin#8403,2022-05-04T22:00:00.000Z,
6459,411,nft project manag ,Nft project management ,8.13,santigs#9769,2022-04-27T22:00:00.000Z,
6461,413,run variou set rari baselin start even didnt follow gave start point 🙂 ,"Running through the various settings on rari with me, for a baseline to start from. Even if we didnt follow it, it gave me a starting point! 🙂 ",18.33,decentralized J,2022-04-27T22:00:00.000Z,
6462,414,best dao ,for being the best at DAOing!! ,7.0,divine_comedian#5493,2022-05-04T22:00:00.000Z,
6464,416,emerg respons everyth givfarm giveth io everyth hero ,"for emergency response when EVERYTHING (GIVfarm, giveth.io... everything) was down. HEROES! ",37.8,mohammad_ranjbar_z#2709,2022-05-01T22:00:00.000Z,
6470,422,make happen rockstar mentor go mar propel 🚀 rumin ,for making this happen. She is a rockstar mentor and we are going to Mars with Propel 🚀 - from ruminator ,27.0,Melody - AFK#8503,2022-05-12T22:00:00.000Z,
6472,424,review script chang givdrop recipi address script review buddi 🤞 ,"for reviewing my script for changing GIVdrop recipient addresses, we're script review buddies now 🤞 ",22.67,Amin#2164,2022-04-17T22:00:00.000Z,
6473,425,help creat technic test assign new contributor candid ,and for their help in creating a technical test assignment for new contributor candidates. ,20.0,ahmad#7204,2022-05-11T22:00:00.000Z,
6475,427,dev ,devs ,1.13,Cherik#4711,2022-04-27T22:00:00.000Z,
6476,428,confer outreach talk ,for conference and outreach talks ,22.67,Melody - AFK#8503,2022-05-04T22:00:00.000Z,
6478,430,push hard regenpool get everybodi togeth room coordin get done awesom import ,"for pushing so hard on the RegenPool and for getting everybody together in a room to coordinate what has to get done (so awesome, so important) ",22.67,Yass#3392,2022-05-12T22:00:00.000Z,
